clusx clusy plot tree stem spec.1 spec.2 spec.3 spec.4 dbh health.id origi.1 stumpd totalh boleh
188 187 1 2 2 CTN Catunaregam-sp. XXX XXX 3.5 1 N -1 -1 -1
188 187 1 3 1 OCH Ochna-sp. XXX XXX 4 1 N 5.8 6 -1
188 187 1 4 1 OCH Ochna-sp. XXX XXX 6.5 1 N -1 -1 -1
188 187 1 5 1 OCH Ochna-sp. XXX XXX 2.5 1 N -1 -1 -1
188 187 1 5 2 OCH Ochna-sp. XXX XXX 2 1 N -1 -1 -1
188 187 1 6 1 OCH Ochna-sp. XXX XXX 6.8 1 N -1 -1 -1
188 187 1 7 1 CTN Catunaregam-sp. XXX XXX 3.4 1 N 13 5 -1
188 187 1 7 2 CTN Catunaregam-sp. XXX XXX 1.8 1 N -1 -1 -1
188 187 1 7 3 CTN Catunaregam-sp. XXX XXX 2.8 1 N -1 -1 -1
188 187 1 7 4 CTN Catunaregam-sp. XXX XXX 2.7 1 N -1 -1 -1
188 187 1 7 5 CTN Catunaregam-sp. XXX XXX 4.3 1 N -1 -1 -1
188 187 1 8 1 BOM Bombax-sp. XXX XXX 23.5 1 N 29.5 11.5 4
188 187 1 9 1 OCH Ochna-sp. XXX XXX 17.5 1 N -1 -1 -1
188 187 1 10 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 8 1 N -1 -1 -1
188 187 1 11 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.7 1 N -1 -1 -1
188 187 1 12 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 11.5 1 N -1 -1 -1
188 187 1 13 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 8.5 1 N 8.8 6 -1
188 187 1 14 1 OCH Ochna-sp. XXX XXX 8 6 N -1 -1 -1
188 187 1 15 1 OCH Ochna-sp. XXX XXX 9 1 N -1 -1 -1
188 187 1 16 1 OCH Ochna-sp. XXX XXX 10.8 1 N -1 -1 -1
188 187 1 17 1 BOM Bombax-sp. XXX XXX 26 1 N -1 -1 5
188 187 1 18 1 CMB-SCH Combretum-schumannii XXX XXX 24.5 1 N -1 -1 3
188 187 1 19 1 PTL Pteleopsis-sp. XXX XXX 12 1 N 17.5 8.5 -1
188 187 1 20 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 11.5 1 N -1 -1 -1
188 187 1 21 1 CMB-SCH Combretum-schumannii XXX XXX 14.4 1 N -1 -1 -1
188 187 1 22 1 CMB-SCH Combretum-schumannii XXX XXX 13 1 N -1 -1 -1
188 187 1 23 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 24.5 1 N -1 -1 5
209 147 10 1 1 PVT Pavetta-sp. XXX XXX 1.3 1 N -1 -1 -1
209 147 10 2 1 GRW Grewia-sp. XXX XXX 7.3 1 N -1 -1 -1
209 147 10 3 1 GRW Pavetta-sp. XXX XXX 8.5 1 N -1 -1 -1
209 147 10 4 1 GRW Pavetta-sp. XXX XXX 3 1 N -1 -1 -1
209 147 10 5 1 GRW Pavetta-sp. XXX XXX 3.7 1 N 4.5 8.7 -1
209 147 10 6 1 GRW Pavetta-sp. XXX XXX 4.5 1 N -1 -1 -1
209 147 10 7 1 GRW Pavetta-sp. XXX XXX 9.2 1 N -1 -1 -1
209 147 10 8 1 GRW Pavetta-sp. XXX XXX 8.7 1 N -1 -1 -1
209 147 10 8 2 GRW Pavetta-sp. XXX XXX 8.8 1 N -1 -1 -1
209 147 10 9 1 GRW Pavetta-sp. XXX XXX 4.5 1 N 6.3 9 -1
209 147 10 10 1 MLT-DUR Millettia-dura XXX XXX 5.5 1 N -1 -1 -1
209 147 10 11 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.5 1 N -1 -1 -1
209 147 10 12 1 DIA-HOL Dialium-holtzii XXX XXX 17 1 N -1 -1 -1
209 147 10 13 1 MLT-DUR Millettia-dura XXX XXX 6.3 1 N -1 -1 -1
209 147 10 14 1 MRK Markhamia-sp. XXX XXX 7.5 1 N 15 6.2 -1
209 147 10 14 2 MRK Markhamia-sp. XXX XXX 15.5 1 N -1 -1 -1
209 147 10 14 3 MRK Markhamia-sp. XXX XXX 11 1 N -1 -1 -1
209 147 10 15 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12 1 N -1 -1 -1
209 147 10 16 1 COL-GRE Cola-greenwayi XXX XXX 6 1 N 17 9.2 -1
209 147 10 17 1 MLT-DUR Millettia-dura XXX XXX 7.5 1 N -1 -1 -1
209 147 10 17 2 MLT-DUR Millettia-dura XXX XXX 6.3 1 N -1 -1 -1
209 147 10 17 3 MLT-DUR Millettia-dura XXX XXX 10.5 1 N -1 -1 -1
209 147 10 18 1 MLT-DUR Millettia-dura XXX XXX 8.7 1 N -1 -1 -1
209 147 10 19 1 MLT-DUR Millettia-dura XXX XXX 7.3 1 N -1 -1 -1
209 147 10 20 1 HMN-MOL Hymenocardia-mollis XXX XXX 11.3 1 N 15 13.2 -1
209 147 10 21 1 DIA-HOL Dialium-holtzii XXX XXX 25.2 1 N -1 -1 14
209 147 10 21 2 DIA-HOL Dialium-holtzii XXX XXX 23.4 1 N -1 -1 12
209 147 10 22 1 HMN-MOL Hymenocardia-mollis XXX XXX 10 1 N -1 -1 -1
209 147 10 23 1 HMN-MOL Hymenocardia-mollis XXX XXX 10.5 1 N -1 -1 -1
209 147 10 24 1 HMN-MOL Hymenocardia-mollis XXX XXX 12.3 1 N 16.5 13 -1
209 147 10 25 1 CEL Celtis-sp. XXX XXX 24.5 1 N -1 -1 12
209 147 10 26 1 CEL Celtis-sp. XXX XXX 10.3 1 N -1 -1 -1
209 147 10 27 1 GRW-BIC Grewia-bicolor XXX XXX 16 1 N -1 -1 -1
209 147 9 1 1 MLT-DUR Millettia-dura XXX XXX 2.5 1 N -1 -1 -1
209 147 9 2 1 MLT-DUR Millettia-dura XXX XXX 2.8 1 N 4.3 4.5 -1
209 147 9 3 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 13.7 1 N -1 -1 -1
209 147 9 4 1 MLT-DUR Millettia-dura XXX XXX 2 1 N -1 -1 -1
209 147 9 5 1 MLT-DUR Millettia-dura XXX XXX 5.5 1 N -1 -1 -1
209 147 9 6 1 MLT-DUR Millettia-dura XXX XXX 1.4 1 N -1 -1 -1
209 147 9 7 1 DSP-ZAM Diospyros-zambensis XXX XXX 2.8 1 N 4.5 5.5 -1
209 147 9 8 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 16.5 1 N -1 -1 -1
209 147 9 9 1 CRR-AFR Carpodiptera-africana XXX XXX 9 1 N -1 -1 -1
209 147 9 10 1 CRR-AFR Carpodiptera-africana XXX XXX 7.8 1 N -1 -1 -1
209 147 9 11 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 5.5 1 N -1 -1 -1
209 147 9 12 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 20.5 1 N 28.3 17.5 5
209 147 9 13 1 MLT-DUR Millettia-dura XXX XXX 6 1 N -1 -1 -1
209 147 9 14 1 MLT-DUR Millettia-dura XXX XXX 7 1 N -1 -1 -1
209 147 9 15 1 MLT-DUR Millettia-dura XXX XXX 11 1 N -1 -1 -1
209 147 9 16 1 MLT-DUR Millettia-dura XXX XXX 5 1 N -1 -1 -1
209 147 9 17 1 MLT-DUR Millettia-dura XXX XXX 15 1 N 16.5 10.5 -1
209 147 9 18 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 19.8 1 N -1 -1 -1
209 147 9 19 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 11.5 1 N -1 -1 -1
209 147 9 20 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 16.5 1 N -1 -1 -1
209 147 9 21 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 17 1 N -1 -1 -1
209 147 9 22 1 HMN-ULM Pteleopsis-myrtifolia XXX XXX 11.5 1 N -1 -1 -1
209 147 9 23 1 BAP-KIR Baphia-kirkii XXX XXX 22.5 1 N 13.5 14.3 12
209 147 9 24 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 14.5 1 N -1 -1 -1
209 147 9 25 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.5 1 N -1 -1 -1
209 147 9 25 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.5 1 N -1 -1 -1
209 147 9 26 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 13.5 1 N -1 -1 -1
209 147 9 27 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 20.7 1 N 26 19 11
209 147 8 1 1 GRW-BIC Grewia-bicolor XXX XXX 4.5 1 N -1 -1 -1
209 147 8 1 2 GRW-BIC Grewia-bicolo XXX XXX 3.3 1 N -1 -1 -1
209 147 8 2 1 GRW-BIC Grewia-bicolo XXX XXX 4.7 1 N -1 -1 -1
209 147 8 2 2 GRW-BIC Grewia-bicolo XXX XXX 6 1 N -1 -1 -1
209 147 8 3 1 OCH Ochna-sp. XXX XXX 2.5 1 N 3.5 2.5 -1
209 147 8 4 1 CRR Carpodiptera-sp. XXX XXX 6 1 N -1 -1 -1
209 147 8 4 2 CRR Carpodiptera-sp. XXX XXX 5.5 1 N -1 -1 -1
209 147 8 5 1 CRR Carpodiptera-sp. XXX XXX 6 1 N -1 -1 -1
209 147 8 6 1 CRR Carpodiptera-sp. XXX XXX 6 1 N -1 -1 -1
209 147 8 7 1 GRW-BIC Grewia-bicolor XXX XXX 8 1 N 9.7 6.5 -1
209 147 8 8 1 GRW-BIC Grewia-bicolor XXX XXX 8.5 1 N -1 -1 -1
209 147 8 9 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 6 1 N -1 -1 -1
209 147 8 9 2 HMN-ULM Hymenocardia-ulm XXX XXX 8 1 N -1 -1 -1
209 147 8 10 1 HMN-ULM Hymenocardia-ulm XXX XXX 8.5 1 N -1 -1 -1
209 147 8 11 1 OCH-HOL Ochna-holstii XXX XXX 23.5 1 N 28 -1 14
209 147 8 12 1 GRW Grewia-sp. XXX XXX 6.5 1 N -1 -1 -1
209 147 8 13 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 6.8 1 N -1 -1 -1
209 147 8 13 2 HMN-ULM enocardia-ulmoides XXX XXX 9.8 1 N -1 -1 -1
209 147 8 13 3 HMN-ULM enocardia-ulmoides XXX XXX 10 1 N -1 -1 -1
209 147 8 13 4 HMN-ULM enocardia-ulmoides XXX XXX 13.5 1 N 34 12.5 -1
209 147 8 14 1 BOM Bombax-sp. XXX XXX 26.5 1 N -1 -1 6
209 147 8 15 1 HMN Hymenocardia-sp. XXX XXX 48.5 1 N -1 -1 -1
209 147 8 16 1 HMN-ULM enocardia-ulmoides XXX XXX 13.5 1 N -1 -1 -1
209 147 8 17 1 HMN-ULM enocardia-ulmoides XXX XXX 12 1 N -1 -1 -1
209 147 8 18 1 HMN-ULM enocardia-ulmoides XXX XXX 12.3 1 N 22 9.5 -1
209 147 8 19 1 EKE Ekebergia-sp. XXX XXX 22 1 N -1 -1 -1
209 147 7 1 1 CRR Carpodiptera-sp. XXX XXX 2 1 N -1 -1 -1
209 147 7 1 2 CRR Carpodiptera-sp. XXX XXX 2.2 1 N -1 -1 -1
209 147 7 2 1 CRR Carpodiptera-sp. XXX XXX 1.3 1 N -1 -1 -1
209 147 7 3 1 CRR Carpodiptera-sp. XXX XXX 2 1 N 3 2.5 -1
209 147 7 4 1 DEI-BOR Deinbollia-borbonica XXX XXX 8.8 1 N -1 -1 -1
209 147 7 5 1 MLT-DUR Millettia-dura XXX XXX 9 1 N -1 -1 -1
209 147 7 6 1 MLT-DUR Millettia-dura XXX XXX 8.5 1 N -1 -1 -1
209 147 7 7 1 MLT-DUR Millettia-dura XXX XXX 7.5 1 N -1 -1 -1
209 147 7 8 1 MLT-DUR Millettia-dura XXX XXX 8 1 N 11.5 6.5 -1
209 147 7 9 1 DEI-BOR Deinbollia-borbonica XXX XXX 9.5 1 N -1 -1 -1
209 147 7 10 1 DEI-BOR Deinbollia-borbonica XXX XXX 6.5 1 N -1 -1 -1
209 147 7 11 1 PVT Pavetta-sp. XXX XXX 9 1 N -1 -1 -1
209 147 7 11 2 PVT Pavetta-sp. XXX XXX 7.5 1 N -1 -1 -1
209 147 7 11 3 PVT Pavetta-sp. XXX XXX 7.7 1 N 15.5 7 -1
209 147 7 12 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 14 1 N 27 12 6
209 147 7 12 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 9.2 1 N -1 -1 -1
209 147 7 12 3 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.8 1 N -1 -1 -1
209 147 7 13 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 14 1 N -1 -1 -1
209 147 7 13 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 24 1 N -1 -1 -1
209 147 7 14 1 MAY Maytenus-sp. XXX XXX 10.3 1 N -1 -1 -1
209 147 7 15 1 MAY Maytenus-sp. XXX XXX 17 1 N -1 -1 -1
209 147 7 16 1 MAY Maytenus-sp. XXX XXX 10.5 1 N -1 -1 -1
209 147 7 17 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.3 1 N -1 -1 -1
209 147 7 18 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 13.7 1 N -1 -1 -1
209 147 7 19 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 11.5 1 N 13.5 12.5 -1
209 147 7 20 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12.7 1 N -1 -1 -1
209 147 7 21 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 20.2 1 N -1 -1 4.5
209 147 6 1 1 NUX Nuxia-sp. XXX XXX 19.5 1 N -1 -1 -1
209 147 6 1 2 NUX Nuxia-sp. XXX XXX 25.5 1 N -1 -1 10
209 147 6 1 3 NUX Nuxia-sp. XXX XXX 19 1 N 20.9 14.5 -1
209 147 6 2 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 17 1 N -1 -1 -1
209 147 6 3 1 GRW-BIC Grewia-bicolor XXX XXX 12.5 1 N -1 -1 -1
209 147 6 4 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.8 1 N -1 -1 -1
209 147 6 5 1 COM Commiphora-sp. XXX XXX 39 1 N -1 -1 5
209 147 6 6 1 HEE-RET Heeria-reticulata XXX XXX 27 7 N -1 -1 -1
209 147 5 1 1 UVA Uvaria-sp. XXX XXX 2.3 1 N -1 -1 -1
209 147 5 2 1 CRR Carpodiptera-sp. XXX XXX 13.8 1 N -1 -1 -1
209 147 5 3 1 DEI-BOR Deinbollia-borbonica XXX XXX 2 1 N -1 -1 -1
209 147 5 4 1 CRR Carpodiptera-sp. XXX XXX 5 1 N -1 -1 -1
209 147 5 5 1 CRR Carpodiptera-sp. XXX XXX 11.5 1 N 13.5 7 -1
209 147 5 6 1 MLT-DUR Millettia-dura XXX XXX 14 1 N -1 -1 -1
209 147 5 7 1 DIA Dialium-sp. XXX XXX 40 1 N -1 -1 -1
209 147 5 7 2 DIA Dialium-sp. XXX XXX 43.5 1 N -1 -1 -1
209 147 5 8 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 22.5 1 N -1 -1 6.5
209 147 5 9 1 DIA-HOL Dialium-holtzii XXX XXX 65.5 1 N -1 -1 12
209 147 5 10 1 DIA-HOL Dialium-holtzii XXX XXX 38 1 N -1 -1 8
209 147 5 10 2 DIA-HOL Dialium-holtzii XXX XXX 42 1 N 45 26 17
209 147 5 10 3 DIA-HOL Dialium-holtzii XXX XXX 29 1 N -1 -1 9
209 147 5 10 4 DIA-HOL Dialium-holtzii XXX XXX 41 1 N -1 -1 8
209 147 5 11 1 AFZ-QUA Afzelia-quanzensis XXX XXX 30.5 1 N -1 -1 10
209 147 5 12 1 DIA-HOL Dialium-holtzii XXX XXX 158 1 N -1 -1 6.5
209 147 4 1 1 DCH-STU Dichapetalum-stuhlmannii XXX XXX 16.7 1 N 20.2 12.5 -1
209 147 4 2 1 CRO Croton-sp. XXX XXX 6.5 1 N -1 -1 -1
209 147 4 3 1 CRO Croton-sp. XXX XXX 5.4 1 N -1 -1 -1
209 147 4 4 1 MLT-DUR Millettia-dura XXX XXX 8.3 1 N -1 -1 -1
209 147 4 5 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 9.7 1 N -1 -1 -1
209 147 4 5 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 13.7 1 N 26 10.1 -1
209 147 4 6 1 MRK-OBT Markhamia-obtusifolia XXX XXX 14.5 1 N -1 -1 -1
209 147 4 7 1 MLT-DUR Millettia-dura XXX XXX 12.5 1 N -1 -1 -1
209 147 4 8 1 DCH Dichapetalum-sp. XXX XXX 18.2 7 N -1 -1 -1
209 147 4 9 1 DCH Dichapetalum-sp. XXX XXX 17.8 7 N -1 -1 -1
209 147 4 10 1 DCH-STU Dichapetalum-stuhlmannii XXX XXX 15 1 N -1 -1 -1
209 147 4 11 1 DCH-STU Dichapetalum-stuhlmannii XXX XXX 19 1 N -1 -1 -1
209 147 4 12 1 CRO Croton-sp. XXX XXX 12 7 N -1 -1 -1
209 147 4 12 2 CRO Croton-sp. XXX XXX 11.5 7 N -1 -1 -1
209 147 3 1 1 MLT-DUR Millettia-dura XXX XXX 1.3 1 N 1.5 2 -1
209 147 3 2 1 DEI Deinbollia-sp. XXX XXX 3 1 N -1 -1 -1
209 147 3 3 1 CMB Combretum-sp. XXX XXX 2.5 1 N -1 -1 -1
209 147 3 4 1 CMB Combretum-sp. XXX XXX 2 1 N -1 -1 -1
209 147 3 5 1 CMB Combretum-sp. XXX XXX 2 1 N -1 -1 -1
209 147 3 5 2 CMB Combretum-sp. XXX XXX 2 1 N -1 -1 -1
209 147 3 6 1 CMB Combretum-sp. XXX XXX 3 1 N 12.5 4.5 -1
209 147 3 7 1 CRR-AFR Carpodiptera-africana XXX XXX 4.5 1 N -1 -1 -1
209 147 3 8 1 CRR-AFR Carpodiptera-africana XXX XXX 5.5 1 N -1 -1 -1
209 147 3 9 1 PVT Pavetta-sp. XXX XXX 16 1 N -1 -1 -1
209 147 3 10 1 CRR-AFR Carpodiptera-africana XXX XXX 6.5 1 N -1 -1 -1
209 147 3 11 1 CRR-AFR Carpodiptera-africana XXX XXX 5.5 7 N -1 -1 -1
209 147 3 12 1 CRR-AFR Carpodiptera-africana XXX XXX 6 1 N 6.7 5.5 -1
209 147 3 13 1 CRR-AFR Carpodiptera-africana XXX XXX 5.7 1 N -1 -1 -1
209 147 3 14 1 CRR-AFR Carpodiptera-africana XXX XXX 12 1 N -1 -1 -1
209 147 3 15 1 CRR-AFR Carpodiptera-africana XXX XXX 12.5 1 N -1 -1 -1
209 147 3 16 1 PVT Pavetta-sp. XXX XXX 10.5 1 N -1 -1 -1
209 147 3 17 1 DIA-HOL Dialium-holtzii XXX XXX 21.5 1 N 130 16 -1
209 147 3 17 2 DIA-HOL Dialium-holtzii XXX XXX 41.5 1 N -1 -1 16
209 147 3 18 1 DIA-HOL Dialium-holtzii XXX XXX 25 7 N -1 -1 13.5
209 147 3 18 2 DIA-HOL Dialium-holtzii XXX XXX 23 1 N -1 -1 13.5
209 147 2 1 1 RYT Rytigynia-sp. XXX XXX 3 1 N -1 -1 -1
209 147 2 2 1 RYT Rytigynia-sp. XXX XXX 3.5 1 N 4 4 -1
209 147 2 3 1 MRK Markhamia-sp. XXX XXX 2.3 1 N -1 -1 -1
209 147 2 4 1 COM Commiphora-sp. XXX XXX 30 1 N -1 5 -1
209 147 2 5 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12 1 N -1 -1 -1
209 147 2 6 1 SOR-MAD Sorindeia-madagascariensis XXX XXX 18.7 1 N -1 -1 -1
209 147 2 7 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 12 1 N 14 6.5 -1
209 147 2 8 1 CMB Combretum-sp. XXX XXX 10 1 N -1 -1 -1
209 147 2 9 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 14.5 1 N -1 -1 -1
209 147 2 10 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 13 1 N -1 -1 -1
209 147 1 1 1 GRW-BIC Grewia-bicolor XXX XXX 7 1 N -1 -1 -1
209 147 1 1 2 GRW-BIC Grewia-bicolor XXX XXX 6 1 N 16.5 7.6 -1
209 147 1 1 3 GRW-BIC Grewia-bicolor XXX XXX 6.5 1 N -1 -1 -1
209 147 1 1 4 GRW-BIC Grewia-bicolor XXX XXX 6.2 1 N -1 -1 -1
209 147 1 1 5 GRW-BIC Grewia-bicolor XXX XXX 6 1 N -1 -1 -1
209 147 1 1 6 GRW-BIC Grewia-bicolor XXX XXX 6.2 1 N -1 -1 -1
209 147 1 2 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 8.5 1 N 9 8 -1
209 147 1 3 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 7.5 1 N -1 -1 -1
209 147 1 4 1 MRK Markhamia-sp. XXX XXX 17.5 1 N -1 -1 -1
209 147 1 5 1 GRW-BIC Grewia-bicolor XXX XXX 6 1 N -1 -1 -1
209 147 1 6 1 GRW-BIC Grewia-bicolor XXX XXX 8 1 N -1 -1 -1
209 147 1 7 1 HOL-FEB Holarrhena-febrifuga XXX XXX 11.8 1 N 22 10 -1
209 147 1 8 1 HOL-FEB Holarrhena-febrifuga XXX XXX 14 1 N -1 -1 -1
209 147 1 9 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 9.3 1 N -1 -1 -1
209 147 1 10 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 10.5 1 N -1 -1 -1
209 147 1 11 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 13 1 N -1 -1 -1
209 147 1 11 2 PVT Pavetta-sp. XXX XXX 30.5 1 N 36 15.5 8
209 147 1 13 1 BOM Bombax-sp. XXX XXX 34.5 1 N -1 -1 8
209 147 1 14 1 DIA-HOL Dialium-holtzii XXX XXX 22 1 N -1 -1 12.5
209 147 1 15 1 MRK Markhamia-sp. XXX XXX 15.7 1 N -1 -1 -1
185 196 10 1 1 BRH-BUS Brachystegia-bussei XXX XXX 1.5 1 N -1 -1 -1
185 196 10 1 2 BRH-BUS Brachystegia-bussei XXX XXX 1 1 N -1 -1 -1
185 196 10 2 1 CMB-ZEY Combretum-zeyheri XXX XXX 6 1 N -1 -1 -1
185 196 10 3 1 ANN-SEN Annona-senegalensis XXX XXX 10.5 1 N -1 -1 -1
185 196 10 4 1 BUR-AFR Burkea-africana XXX XXX 30.5 1 N 33 12 5
185 196 10 5 1 ANN-SEN Annona-senegalensis XXX XXX 18 1 N -1 -1 -1
185 196 10 6 1 BRH-BUS Brachystegia-bussei XXX XXX 13 1 N -1 -1 -1
185 196 10 7 1 BRH-BUS Brachystegia-bussei XXX XXX 81 1 N -1 -1 5
185 196 10 8 1 JUL-GLO Julbernardia-globiflora XXX XXX 15 1 N -1 -1 -1
185 196 9 1 1 GRW-HOL Grewia-holstii XXX XXX 9 1 N 11 7 -1
185 196 9 2 1 ROT-FIS Rothmannia-fischeri XXX XXX 9 1 N -1 -1 -1
185 196 9 3 1 DOM-ROT Dombeya-rotundifolia XXX XXX 4 1 N -1 -1 -1
185 196 9 3 2 DOM-ROT Dombeya-rotundifolia XXX XXX 2.5 1 N -1 -1 -1
185 196 9 4 1 MYS-AET Mystroxylon-aethiopicum XXX XXX 39 1 N -1 -1 1.5
185 196 9 5 1 GRW-HOL Grewia-holstii XXX XXX 11.5 1 N 14.2 7 -1
185 196 9 6 1 CMB-ZEY Combretum-zeyheri XXX XXX 6 1 N -1 -1 -1
185 196 9 7 1 CMB-MOL Combretum-molle XXX XXX 16 1 N -1 -1 -1
185 196 9 8 1 CMB-MOL Combretum-molle XXX XXX 9.5 6 N -1 -1 -1
185 196 9 9 1 CMB-MOL Combretum-molle XXX XXX 10 1 N -1 -1 -1
185 196 9 10 1 CMB-ZEY Combretum-zeyheri XXX XXX 15 7 N -1 -1 -1
185 196 9 11 1 CMB-ZEY Combretum-zeyheri XXX XXX 16 1 N 21 10 -1
185 196 9 12 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 13 7 N -1 -1 -1
185 196 9 13 1 JUL-GLO Julbernardia-globiflora XXX XXX 26 1 N -1 -1 12
185 196 9 14 1 ROT-FIS Rothmannia-fischeri XXX XXX 25 1 N -1 -1 3
185 196 9 15 1 JUL-GLO Julbernardia-globiflora XXX XXX 59 1 N -1 -1 5
185 196 9 16 1 BRH-BUS Brachystegia-bussei XXX XXX 53 1 N 58 12 3
185 196 9 16 2 BRH-BUS Brachystegia-bussei XXX XXX 20 1 N -1 -1 4.5
185 196 9 17 1 JUL-GLO Julbernardia-globiflora XXX XXX 39 1 N -1 -1 8
185 196 8 1 1 BRH-BUS Brachystegia-bussei XXX XXX 47 1 N -1 -1 5
185 196 8 2 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 12 1 N -1 -1 -1
185 196 8 3 1 ROT-FIS Rothmannia-fischeri XXX XXX 11 1 N 12 8 -1
185 196 8 4 1 JUL-GLO Julbernardia-globiflora XXX XXX 41 1 N -1 -1 3
185 196 8 5 1 JUL-GLO Julbernardia-globiflora XXX XXX 36 1 N -1 -1 5
185 196 8 6 1 JUL-GLO Julbernardia-globiflora XXX XXX 40 1 N -1 -1 7
185 196 8 7 1 JUL-GLO Julbernardia-globiflora XXX XXX 29 7 N -1 -1 2
185 196 8 8 1 JUL-GLO Julbernardia-globiflora XXX XXX 49 1 N 54 22 10
185 196 8 9 1 JUL-GLO Julbernardia-globiflora XXX XXX 33 1 N -1 -1 -1
185 196 7 1 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 4 1 N -1 -1 -1
185 196 7 2 1 XIM-CAF Ximenia-caffra XXX XXX 5 2 N -1 -1 -1
185 196 7 3 1 BRH-BUS Brachystegia-bussei XXX XXX 49 1 N -1 -1 6
185 196 7 4 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10 1 N 13 9 -1
185 196 7 5 1 BRI-SCL Bridelia-scleroneura XXX XXX 6.5 1 N -1 -1 -1
185 196 7 6 1 PTR-ANG Pterocarpus-angolensis XXX XXX 9 1 N -1 -1 -1
185 196 7 7 1 BRH-BUS Brachystegia-bussei XXX XXX 23 7 N -1 -1 8
185 196 7 8 1 BRH-BUS Brachystegia-bussei XXX XXX 29 1 N -1 -1 13
185 196 7 9 1 BRH-BUS Brachystegia-bussei XXX XXX 28 7 N -1 -1 12
185 196 7 10 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 21 1 N 28 9 4
185 196 7 10 2 DIP-CON Diplorhynchus-condylocarpon XXX XXX 17 1 N -1 -1 -1
185 196 7 11 1 BRH-BUS Brachystegia-bussei XXX XXX 15 7 N -1 -1 -1
185 196 7 12 1 JUL-GLO Julbernardia-globiflora XXX XXX 28 1 N -1 -1 8
185 196 7 13 1 JUL-GLO Julbernardia-globiflora XXX XXX 31 7 N -1 -1 -1
185 196 7 14 1 DSP-ZAM Diospyros-zambensis XXX XXX 14 1 N 16 13 -1
185 196 7 15 1 JUL-GLO Julbernardia-globiflora XXX XXX 35 1 N -1 -1 5.5
185 196 7 16 1 JUL-GLO Julbernardia-globiflora XXX XXX 23 1 N -1 -1 12
185 196 7 17 1 JUL-GLO Julbernardia-globiflora XXX XXX 46 -1 -1 -1 -1 12
185 196 7 18 1 JUL-GLO Julbernardia-globiflora XXX XXX 34 1 N -1 -1 -1
185 196 7 19 1 HAG-ABY Hagenia-abyssinica XXX XXX 29 1 N 32.1 19.5 12
185 196 6 1 1 DSP-ZAM Diospyros-zambensis XXX XXX 1.7 1 N -1 -1 -1
185 196 6 1 2 DSP-ZAM Diospyros-zambensis XXX XXX 2.6 1 N -1 -1 -1
